OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
046	17	1	687.82267	754.00746	625.99161	732.06716
046	18	0	690.01364	899.37313	553.04302	864.52985
046	18	1	709.48898	850.34328	569.49633	819.86567
046	19	0	1551.07975	696.12687	1429.18783	739.26119
046	19	1	1591.70934	679.67164	1480.89822	727.17164
046	20	0	478.70409	992.35075	311.22980	927.88433
046	20	1	436.39559	985.29851	269.42497	917.30597
046	21	0	950.11228	857.02239	774.60126	848.60821
046	21	1	982.34732	829.31716	808.85100	824.42910
046	22	0	1391.55719	657.45149	1331.19307	689.47388
046	22	1	1419.25918	671.55597	1362.92445	706.60075
046	23	0	957.27387	653.39179	874.93179	653.48134
046	23	1	941.15635	679.58582	861.33263	678.16418
046	24	0	1085.94753	693.33582	1030.33263	704.35821
046	24	1	1070.33368	729.10075	1011.69675	739.61940
046	25	0	1689.50052	759.64925	1895.57188	841.97015
046	25	1	1596.60336	826.82836	1778.92970	906.60448
046	26	0	1174.56453	92.68657	1297.46065	100.74627
046	27	0	1524.87618	650.91791	1619.88353	698.66418
046	27	1	1458.39140	706.32836	1546.68311	753.40299
046	28	0	1465.55509	765.91791	1444.89822	813.32836
046	28	1	1340.64428	817.63433	1327.03882	855.64179
046	29	0	1362.99580	457.81343	1300.99580	474.04478
046	29	1	1448.37356	267.02985	1406.58972	274.09701
046	30	0	1005.33054	832.16418	755.50892	820.07463
046	31	0	828.96747	976.39552	623.63274	950.01493
046	31	1	991.91501	934.63433	771.73662	926.56716
046	32	0	1210.82896	932.91045	967.05142	949.02985
046	33	0	1794.16684	840.89552	1643.15110	922.65672
046	33	1	1566.69990	919.99254	1429.43337	985.72388
046	34	0	746.93704	867.87313	566.69255	833.25373
046	34	1	608.95908	649.68657	420.35152	618.88806
046	35	0	315.77545	882.02239	142.07030	812.50746
046	35	1	520.46275	812.82836	331.19622	765.70149
046	36	0	1108.01259	383.40299	1055.22665	386.94776
046	36	1	1309.15110	349.20896	1274.99580	359.61194
046	37	0	1459.25498	522.79104	1357.70199	544.50746
046	37	1	1686.96537	348.70896	1633.48478	364.02985
046	38	0	1087.90031	765.04478	954.11647	771.05970
046	38	1	935.63274	722.18657	795.61910	716.44776
046	39	0	741.72193	766.95522	609.78804	743.71642
046	39	1	528.74397	814.73881	400.83945	770.34328
046	40	0	1075.70724	527.33582	831.75866	520.38806
046	40	1	1142.47429	331.72388	966.54040	326.68657
046	41	0	902.28541	818.30597	471.53305	788.41791
046	41	1	462.20462	939.67910	6.71563	862.32090
046	42	0	1297.25393	343.38806	1213.43757	352.35075
046	42	1	1454.54774	325.61940	1371.24134	335.66418
046	43	0	955.12382	896.44030	860.28332	893.41791
046	43	1	1045.94229	763.58209	969.81007	769.88806
046	44	0	1042.92025	799.51493	886.53620	801.45522
046	44	1	914.99895	877.46269	765.45960	865.73881
046	45	0	697.26863	832.79104	676.34942	811.26866
046	45	1	760.39559	818.35075	750.55719	802.53731
046	46	0	735.21826	782.50746	602.49318	757.65672
046	46	1	963.74397	760.54478	809.52886	754.86567
047	0	0	1236.28219	503.42629	879.37290	488.36653
048	0	0	1178.59391	525.89552	850.19937	535.97015
049	0	0	1327.68101	501.71642	850.19937	501.71642
050	0	0	1311.53415	535.69721	870.77268	529.24303
050	1	0	603.58343	322.93625	513.43449	265.03984
